{'nome': 'Levi da Cunha', 'email': 'levi.cunha@gmail.com', 'cpf': '863.052.791-95', 'celular': '(31) 9164-05374', 'idade': '86', 'data_nascimento': '10/05/1935', 'data_cadastro': '09/04/1969', 'status': 'válido'}
{'nome': 'Ana Lívia da Luz', 'email': 'ana.luz@gmail.com', 'cpf': '953.687.021-59', 'celular': '(41) 9237-81320', 'idade': '92', 'data_nascimento': '03/07/1929', 'data_cadastro': '20/05/1933', 'status': 'válido'}
{'nome': 'Benjamin Ramos', 'email': 'benjamin.Souza@gmail.com', 'cpf': '349.205.716-07', 'celular': '(51) 9292-68537', 'idade': '39', 'data_nascimento': '04/05/1982', 'data_cadastro': '12/09/1993', 'status': 'inválido', 'reason': ['E-mail inválido: benjamin.Souza@gmail.com - Correção: Precisa estar no formato (primeiroNome.últimoNome@gmail.com) - Sugestão: benjamin.ramos@gmail.com']}
{'nome': 'Antônio da Costa', 'email': 'antonio.costa@gmail.com', 'cpf': '896.207.435-47', 'celular': '(61) 9138-07502', 'idade': '82', 'data_nascimento': '14/12/1939', 'data_cadastro': '11/08/2020', 'status': 'válido'}
{'nome': 'Ana Vieira', 'email': 'ana.vieira@gmail.com', 'cpf': '053.896.421-98', 'celular': '(41) 9714-09722', 'idade': '67', 'data_nascimento': '16/02/1955', 'data_cadastro': '07/02/2003', 'status': 'válido'}
{'nome': 'Alícia Rocha', 'email': 'alicia.rocha@gmail.com', 'cpf': '697.853.041-75', 'celular': '(11) 9929-60053', 'idade': '27', 'data_nascimento': '12/04/1994', 'data_cadastro': '02/09/2011', 'status': 'válido'}
{'nome': 'Gustavo Viana', 'email': 'gustavo.viana@gmail.com', 'cpf': '258.691.374-46', 'celular': '(61) 9066-48063', 'idade': '34', 'data_nascimento': '06/07/1987', 'data_cadastro': '03/01/1993', 'status': 'válido'}
{'nome': 'Maria Sophia Novaes', 'email': 'maria.novaes@gmail.com', 'cpf': '863.512.407-35', 'celular': '(61) 9886-83256', 'idade': '87', 'data_nascimento': '02/09/1934', 'data_cadastro': '04/08/2015', 'status': 'válido'}
{'nome': 'Eduarda Duarte', 'email': 'eduarda.duarte@gmail.com', 'cpf': '015.943.876-48', 'celular': '(51) 9071-30732', 'idade': '76', 'data_nascimento': '16/11/1945', 'data_cadastro': '28/11/1957', 'status': 'válido'}
{'nome': 'Lavínia Aragão', 'email': 'lavinia.aragao@gmail.com', 'cpf': '415.826.907-58', 'celular': '(11) 9408-46874', 'idade': '74', 'data_nascimento': '20/01/1948', 'data_cadastro': '06/09/2013', 'status': 'válido'}
{'nome': 'Eduarda Moreira', 'email': 'eduarda.moreira@gmail.com', 'cpf': '859.720.461-30', 'celular': '(71) 9923-16919', 'idade': '62', 'data_nascimento': '08/10/1959', 'data_cadastro': '26/07/1992', 'status': 'válido'}
{'nome': 'Lara da Luz', 'email': 'lara.luz@gmail.com', 'cpf': '389.074.162-22', 'celular': '(81) 9022-83961', 'idade': '28', 'data_nascimento': '01/06/1993', 'data_cadastro': '01/03/2003', 'status': 'válido'}
{'nome': 'Pedro Miguel Gomes', 'email': 'pedro.gomes@gmail.com', 'cpf': '983.415.260-42', 'celular': '(31) 9797-92295', 'idade': '44', 'data_nascimento': '08/07/1977', 'data_cadastro': '09/11/2000', 'status': 'válido'}
{'nome': 'Igor da Conceição', 'email': 'Joaquim.conceicao@gmail.com', 'cpf': '689.734.501-66', 'celular': '(31) 9879-73717', 'idade': '23', 'data_nascimento': '21/12/1998', 'data_cadastro': '18/01/2003', 'status': 'inválido', 'reason': ['E-mail inválido: Joaquim.conceicao@gmail.com - Correção: Precisa estar no formato (primeiroNome.últimoNome@gmail.com) - Sugestão: igor.conceicao@gmail.com']}
{'nome': 'Raquel Pires', 'email': 'raquel.pires@gmail.com', 'cpf': '106.479.328-22', 'celular': '(41) 9669-10256', 'idade': '33', 'data_nascimento': '28/05/1988', 'data_cadastro': '08/12/2016', 'status': 'válido'}
{'nome': 'Nina da Rocha', 'email': 'nina.rocha@gmail.com', 'cpf': '345.692.871-82', 'celular': '(84) 9657-35097', 'idade': '57', 'data_nascimento': '07/03/1964', 'data_cadastro': '07/03/2008', 'status': 'válido'}
{'nome': 'Bruna Peixoto', 'email': 'bruna.peixoto@gmail.com', 'cpf': '502.916.734-06', 'celular': '(61) 9112-58326', 'idade': '27', 'data_nascimento': '26/12/1994', 'data_cadastro': '01/01/1995', 'status': 'válido'}
{'nome': 'Henrique Gomes Fernandes', 'email': 'henrique.fernandes@gmail.com', 'cpf': '061.572.839-12', 'celular': '(31) 9829-21030', 'idade': '102', 'data_nascimento': '27/09/1919', 'data_cadastro': '13/12/1929', 'status': 'válido'}
{'nome': 'Thales Cunha', 'email': 'thales.cunha@gmail.com', 'cpf': '201.598.436-42', 'celular': '(81) 9319-85423', 'idade': '84', 'data_nascimento': '11/07/1937', 'data_cadastro': '11/12/1952', 'status': 'válido'}
{'nome': 'Letícia Rezende', 'email': 'leticia.rezende@gmail.com', 'cpf': '395.124.806-89', 'celular': '(21) 9293-50181', 'idade': '98', 'data_nascimento': '06/08/1923', 'data_cadastro': '04/02/1989', 'status': 'válido'}
{'nome': 'Maria Sophia Mendes', 'email': 'maria.mendes@gmail.com', 'cpf': '234.198.567-09', 'celular': '(11) 9761-69983', 'idade': '74', 'data_nascimento': '21/09/1947', 'data_cadastro': '11/08/2021', 'status': 'válido'}
{'nome': 'Bruno Moura', 'email': 'bruno.moura@gmail.com', 'cpf': '842.356.109-70', 'celular': '(21) 9512-29404', 'idade': '73', 'data_nascimento': '05/01/1949', 'data_cadastro': '16/10/1976', 'status': 'válido'}
{'nome': 'Ana Vitória Teixeira', 'email': 'ana.teixeira@gmail.com', 'cpf': '503.476.219-61', 'celular': '(84) 9748-64053', 'idade': '35', 'data_nascimento': '31/01/1987', 'data_cadastro': '02/07/1990', 'status': 'válido'}
{'nome': 'Pedro Lucas Rocha', 'email': 'pedro.rocha@gmail.com', 'cpf': '027.539.841-23', 'celular': '(84) 9539-77188', 'idade': '61', 'data_nascimento': '31/05/1960', 'data_cadastro': '25/11/2005', 'status': 'válido'}
{'nome': 'Emanuella Rocha', 'email': 'emanuella.rocha@gmail.com', 'cpf': '374.958.210-60', 'celular': '(51) 9580-97240', 'idade': '20', 'data_nascimento': '12/08/2001', 'data_cadastro': '19/02/2002', 'status': 'válido'}
{'nome': 'Gustavo da Costa', 'email': 'gustavo.costa@gmail.com', 'cpf': '384.052.617-53', 'celular': '(41) 9585-59734', 'idade': '35', 'data_nascimento': '11/01/1987', 'data_cadastro': '01/11/1997', 'status': 'válido'}
{'nome': 'Levi Moreira', 'email': 'levi.moreira@gmail.com', 'cpf': '672.835.490-56', 'celular': '(41) 9445-17207', 'idade': '42', 'data_nascimento': '27/03/1979', 'data_cadastro': '16/12/1983', 'status': 'válido'}
{'nome': 'Thales da Rosa', 'email': 'thales.rosa@gmail.com', 'cpf': '072.154.369-34', 'celular': '(84) 9891-46577', 'idade': '45', 'data_nascimento': '19/10/1976', 'data_cadastro': '24/03/2020', 'status': 'válido'}
{'nome': 'Catarina Alves', 'email': 'catarina.alves@gmail.com', 'cpf': '781.430.265-07', 'celular': '(71) 9003-13313', 'idade': '51', 'data_nascimento': '27/08/1970', 'data_cadastro': '28/11/2015', 'status': 'válido'}
{'nome': 'Fernando Barros', 'email': 'fernando.barros@gmail.com', 'cpf': '729.481.536-46', 'celular': '(61) 9119-50480', 'idade': '79', 'data_nascimento': '09/12/1942', 'data_cadastro': '07/01/1999', 'status': 'válido'}
{'nome': 'Maria Clara Mendes', 'email': 'maria.mendes@gmail.com', 'cpf': '716.850.342-17', 'celular': '(21) 9056-23521', 'idade': '52', 'data_nascimento': '01/09/1969', 'data_cadastro': '20/02/1970', 'status': 'válido'}
{'nome': 'Giovanna Porto', 'email': 'giovanna.porto@gmail.com', 'cpf': '513.704.926-34', 'celular': '(11) 9700-51726', 'idade': '74', 'data_nascimento': '11/04/1947', 'data_cadastro': '15/01/1971', 'status': 'válido'}
{'nome': 'Juliana Martins', 'email': 'juliana.martins@gmail.com', 'cpf': '957.038.462-00', 'celular': '(21) 9944-59074', 'idade': '74', 'data_nascimento': '23/10/1947', 'data_cadastro': '28/04/1984', 'status': 'válido'}
{'nome': 'Guilherme Fogaça', 'email': 'guilherme.fogaca@gmail.com', 'cpf': '325.186.907-86', 'celular': '(21) 9386-65324', 'idade': '24', 'data_nascimento': '19/06/1997', 'data_cadastro': '04/11/2015', 'status': 'válido'}
{'nome': 'Rafael Caldeira', 'email': 'rafael.caldeira@gmail.com', 'cpf': '508.219.634-06', 'celular': '(41) 9541-59316', 'idade': '92', 'data_nascimento': '04/11/1929', 'data_cadastro': '02/01/1938', 'status': 'válido'}
{'nome': 'Alice Lima Nascimento', 'email': 'alice.nascimento@gmail.com', 'cpf': '834.750.961-10', 'celular': '(84) 9566-10954', 'idade': '51', 'data_nascimento': '13/06/1970', 'data_cadastro': '01/12/2000', 'status': 'válido'}
{'nome': 'Davi Lucca Viana', 'email': 'davi.viana@gmail.com', 'cpf': '713.960.825-30', 'celular': '(21) 9933-03475', 'idade': '63', 'data_nascimento': '16/09/1958', 'data_cadastro': '15/01/1975', 'status': 'válido'}
{'nome': 'Ana Vitória Novaes', 'email': 'ana.novaes@gmail.com', 'cpf': '793.184.620-69', 'celular': '(31) 9679-82322', 'idade': '38', 'data_nascimento': '25/11/1983', 'data_cadastro': '18/04/1996', 'status': 'válido'}
{'nome': 'Maria da Mota', 'email': 'maria.mota@gmail.com', 'cpf': '085.273.146-90', 'celular': '(21) 9440-96131', 'idade': '52', 'data_nascimento': '09/04/1969', 'data_cadastro': '06/02/1991', 'status': 'válido'}
{'nome': 'Ana Luiza Cardoso', 'email': 'ana.cardoso@gmail.com', 'cpf': '175.284.603-62', 'celular': '(51) 9904-93234', 'idade': '88', 'data_nascimento': '15/04/1933', 'data_cadastro': '06/03/1993', 'status': 'válido'}
{'nome': 'Joaquim da Rosa da Mata', 'email': 'joaquim.mata@gmail.com', 'cpf': '365.021.794-52', 'celular': '(71) 9844-53196', 'idade': '34', 'data_nascimento': '01/10/1987', 'data_cadastro': '11/12/1994', 'status': 'válido'}
{'nome': 'Giovanna Ribeiro', 'email': 'giovanna.ribeiro@gmail.com', 'cpf': '096.175.248-30', 'celular': '(84) 9464-96422', 'idade': '73', 'data_nascimento': '17/10/1948', 'data_cadastro': '07/03/1954', 'status': 'válido'}
{'nome': 'Ana Luiza Viana', 'email': 'ana.viana@gmail.com', 'cpf': '872.906.341-87', 'celular': '(11) 9315-26413', 'idade': '49', 'data_nascimento': '25/01/1973', 'data_cadastro': '06/02/2003', 'status': 'válido'}
{'nome': 'Otávio Monteiro', 'email': 'otavio.monteiro@gmail.com', 'cpf': '526.830.497-65', 'celular': '(84) 9754-06249', 'idade': '65', 'data_nascimento': '05/01/1957', 'data_cadastro': '22/09/1972', 'status': 'válido'}
{'nome': 'Joana da Luz', 'email': 'joana.luz@gmail.com', 'cpf': '367.518.420-07', 'celular': '(61) 9968-65574', 'idade': '50', 'data_nascimento': '16/04/1971', 'data_cadastro': '11/02/2009', 'status': 'válido'}
{'nome': 'Agatha Pereira', 'email': 'agatha.pereira@gmail.com', 'cpf': '671.420.385-35', 'celular': '(41) 9429-39684', 'idade': '75', 'data_nascimento': '25/03/1946', 'data_cadastro': '16/09/1981', 'status': 'válido'}
{'nome': 'Rebeca Martins', 'email': 'rebeca.martins@gmail.com', 'cpf': '894.751.630-93', 'celular': '(81) 9298-58951', 'idade': '85', 'data_nascimento': '05/09/1936', 'data_cadastro': '25/06/1986', 'status': 'válido'}
{'nome': 'Davi Lucca Farias', 'email': 'davi.farias@gmail.com', 'cpf': '106.574.983-00', 'celular': '(31) 9763-45346', 'idade': '24', 'data_nascimento': '08/03/1997', 'data_cadastro': '13/02/2009', 'status': 'válido'}
{'nome': 'Laís Souza', 'email': 'lais.souza@gmail.com', 'cpf': '069.428.735-00', 'celular': '(84) 9217-74791', 'idade': '101', 'data_nascimento': '05/04/1920', 'data_cadastro': '24/12/1921', 'status': 'válido'}
{'nome': 'Raul Nascimento', 'email': 'raul.nascimento@gmail.com', 'cpf': '874.016.953-75', 'celular': '(71) 9920-43866', 'idade': '69', 'data_nascimento': '29/06/1952', 'data_cadastro': '22/01/1979', 'status': 'válido'}
{'nome': 'Raul Rezende', 'email': 'raul.rezende@gmail.com', 'cpf': '128.479.635-37', 'celular': '(41) 9906-71567', 'idade': '21', 'data_nascimento': '09/02/2001', 'data_cadastro': '22/01/2002', 'status': 'válido'}
{'nome': 'Ana Carolina Barbosa', 'email': 'ana.barbosa@gmail.com', 'cpf': '347.098.512-04', 'celular': '(81) 9665-86344', 'idade': '59', 'data_nascimento': '05/05/1962', 'data_cadastro': '12/06/1963', 'status': 'válido'}
{'nome': 'Davi Lucas Ramos Costa', 'email': 'davi.costa@gmail.com', 'cpf': '814.059.632-98', 'celular': '(11) 9866-89380', 'idade': '32', 'data_nascimento': '28/02/1989', 'data_cadastro': '09/08/2004', 'status': 'válido'}
{'nome': 'Alana Moraes', 'email': 'alana.moraes@gmail.com', 'cpf': '569.431.087-00', 'celular': '(31) 9262-51408', 'idade': '77', 'data_nascimento': '14/11/1944', 'data_cadastro': '05/02/1987', 'status': 'válido'}
{'nome': 'Joana Gomes', 'email': 'joana.gomes@gmail.com', 'cpf': '367.849.120-04', 'celular': '(84) 9309-71489', 'idade': '28', 'data_nascimento': '03/06/1993', 'data_cadastro': '28/09/2021', 'status': 'válido'}
{'nome': 'Benjamin Cunha', 'email': 'benjamin.cunha@gmail.com', 'cpf': '532.917.846-00', 'celular': '(61) 9786-94441', 'idade': '44', 'data_nascimento': '21/05/1977', 'data_cadastro': '08/05/2005', 'status': 'válido'}
{'nome': 'Davi Fernandes', 'email': 'davi.fernandes@gmail.com', 'cpf': '901.843.752-23', 'celular': '(11) 9592-99498', 'idade': '20', 'data_nascimento': '18/09/2001', 'data_cadastro': '06/11/2008', 'status': 'válido'}
{'nome': 'Eduarda Novaes', 'email': 'eduarda.novaes@gmail.com', 'cpf': '790.486.315-48', 'celular': '(61) 9172-95570', 'idade': '22', 'data_nascimento': '23/11/1999', 'data_cadastro': '24/06/2013', 'status': 'válido'}
{'nome': 'Paulo Lopes', 'email': 'paulo.lopes@gmail.com', 'cpf': '973.186.452-00', 'celular': '(41) 9268-38565', 'idade': '31', 'data_nascimento': '23/02/1991', 'data_cadastro': '03/07/1999', 'status': 'válido'}
{'nome': 'Maitê Ferreira', 'email': 'maite.ferreira@gmail.com', 'cpf': '620.714.935-16', 'celular': '(61) 9068-12497', 'idade': '64', 'data_nascimento': '08/02/1958', 'data_cadastro': '22/02/1986', 'status': 'válido'}
{'nome': 'Thomas Alves', 'email': 'thomas.alves@gmail.com', 'cpf': '928.671.503-02', 'celular': '(11) 9775-20167', 'idade': '92', 'data_nascimento': '02/07/1929', 'data_cadastro': '27/08/2007', 'status': 'válido'}
{'nome': 'Benjamin da Costa', 'email': 'benjamin.costa@gmail.com', 'cpf': '864.231.075-80', 'celular': '(81) 9732-45679', 'idade': '53', 'data_nascimento': '12/02/1969', 'data_cadastro': '25/11/1983', 'status': 'válido'}
{'nome': 'Davi Luiz Correia', 'email': 'davi.correia@gmail.com', 'cpf': '798.104.352-23', 'celular': '(21) 9383-67762', 'idade': '30', 'data_nascimento': '24/06/1991', 'data_cadastro': '26/09/2014', 'status': 'válido'}
{'nome': 'Maria Clara Martins', 'email': 'maria.martins@gmail.com', 'cpf': '648.071.239-04', 'celular': '(84) 9358-57370', 'idade': '88', 'data_nascimento': '16/05/1933', 'data_cadastro': '15/02/1993', 'status': 'válido'}
{'nome': 'Alexia Carvalho', 'email': 'alexia.carvalho@gmail.com', 'cpf': '084.735.621-35', 'celular': '(51) 9540-80727', 'idade': '78', 'data_nascimento': '26/09/1943', 'data_cadastro': '04/06/1947', 'status': 'válido'}
{'nome': 'Agatha Teixeira', 'email': 'agatha.teixeira@gmail.com', 'cpf': '345.879.120-50', 'celular': '(51) 9794-91540', 'idade': '41', 'data_nascimento': '13/04/1980', 'data_cadastro': '16/03/1988', 'status': 'válido'}
{'nome': 'Rodrigo Lopes', 'email': 'rodrigo.lopes@gmail.com', 'cpf': '429.137.658-82', 'celular': '(81) 9563-55976', 'idade': '19', 'data_nascimento': '20/10/2002', 'data_cadastro': '06/10/2003', 'status': 'válido'}
{'nome': 'Milena Monteiro', 'email': 'milena.monteiro@gmail.com', 'cpf': '874.169.350-75', 'celular': '(61) 9596-39395', 'idade': '23', 'data_nascimento': '20/10/1998', 'data_cadastro': '01/03/2008', 'status': 'válido'}
{'nome': 'Giovanna Teixeira', 'email': 'giovanna.teixeira@gmail.com', 'cpf': '507.298.316-12', 'celular': '(84) 9343-33882', 'idade': '40', 'data_nascimento': '02/05/1981', 'data_cadastro': '02/04/1996', 'status': 'válido'}
{'nome': 'Kaique Sales', 'email': 'kaique.sales@gmail.com', 'cpf': '596.401.728-20', 'celular': '(71) 9211-87667', 'idade': '25', 'data_nascimento': '14/06/1996', 'data_cadastro': '21/02/2014', 'status': 'válido'}
{'nome': 'Fernando Lima', 'email': 'fernando.lima@gmail.com', 'cpf': '468.537.012-08', 'celular': '(84) 9665-61795', 'idade': '42', 'data_nascimento': '09/01/1980', 'data_cadastro': '09/11/2020', 'status': 'válido'}
{'nome': 'João Vitor da Costa', 'email': 'joao.costa@gmail.com', 'cpf': '423.650.189-98', 'celular': '(71) 9068-14542', 'idade': '82', 'data_nascimento': '27/11/1939', 'data_cadastro': '04/01/2020', 'status': 'válido'}
{'nome': 'Luana Oliveira', 'email': 'luana.oliveira@gmail.com', 'cpf': '645.103.879-20', 'celular': '(84) 9223-09923', 'idade': '47', 'data_nascimento': '22/09/1974', 'data_cadastro': '07/07/1988', 'status': 'válido'}
{'nome': 'Heitor Lima', 'email': 'heitor.lima@gmail.com', 'cpf': '043.592.867-83', 'celular': '(71) 9274-56390', 'idade': '63', 'data_nascimento': '30/05/1958', 'data_cadastro': '08/11/1979', 'status': 'válido'}
{'nome': 'Danilo Fogaça', 'email': 'danilo.fogaca@gmail.com', 'cpf': '604.137.825-90', 'celular': '(31) 9206-71408', 'idade': '79', 'data_nascimento': '25/08/1942', 'data_cadastro': '22/09/1984', 'status': 'válido'}
{'nome': 'Isadora Aragão', 'email': 'isadora.aragao@gmail.com', 'cpf': '279.054.186-85', 'celular': '(61) 9696-08228', 'idade': '40', 'data_nascimento': '03/08/1981', 'data_cadastro': '11/03/2007', 'status': 'válido'}
{'nome': 'Thomas Barros Viana', 'email': 'thomas.viana@gmail.com', 'cpf': '150.732.849-41', 'celular': '(11) 9691-90825', 'idade': '75', 'data_nascimento': '28/07/1946', 'data_cadastro': '25/08/1948', 'status': 'válido'}
{'nome': 'Ana Beatriz Nascimento', 'email': 'ana.nascimento@gmail.com', 'cpf': '871.240.956-11', 'celular': '(81) 9755-30915', 'idade': '44', 'data_nascimento': '28/09/1977', 'data_cadastro': '26/06/1981', 'status': 'válido'}
{'nome': 'Gustavo Teixeira', 'email': 'gustavo.teixeira@gmail.com', 'cpf': '354.208.796-38', 'celular': '(51) 9123-88740', 'idade': '65', 'data_nascimento': '03/09/1956', 'data_cadastro': '10/02/2003', 'status': 'válido'}
{'nome': 'Ana Julia Duarte', 'email': 'ana.duarte@gmail.com', 'cpf': '965.810.432-06', 'celular': '(41) 9616-00013', 'idade': '95', 'data_nascimento': '29/01/1927', 'data_cadastro': '28/05/1935', 'status': 'válido'}
{'nome': 'Vinicius Mendes', 'email': 'vinicius.mendes@gmail.com', 'cpf': '389.052.764-74', 'celular': '(31) 9740-20436', 'idade': '87', 'data_nascimento': '08/06/1934', 'data_cadastro': '04/11/1976', 'status': 'válido'}
{'nome': 'Lucca Fernandes', 'email': 'lucca.fernandes@gmail.com', 'cpf': '268.374.150-26', 'celular': '(81) 9037-26191', 'idade': '64', 'data_nascimento': '25/09/1957', 'data_cadastro': '06/01/2005', 'status': 'válido'}
{'nome': 'Marcelo Moreira', 'email': 'marcelo.moreira@gmail.com', 'cpf': '054.861.293-51', 'celular': '(81) 9764-05441', 'idade': '91', 'data_nascimento': '14/10/1930', 'data_cadastro': '09/10/1934', 'status': 'válido'}
{'nome': 'Yuri da Rocha', 'email': 'yuri.rocha@gmail.com', 'cpf': '432.916.570-80', 'celular': '(51) 9780-52834', 'idade': '77', 'data_nascimento': '02/06/1944', 'data_cadastro': '12/07/1992', 'status': 'válido'}
{'nome': 'Thales Almeida', 'email': 'thales.almeida@gmail.com', 'cpf': '276.495.018-76', 'celular': '(11) 9838-43789', 'idade': '76', 'data_nascimento': '14/04/1945', 'data_cadastro': '08/01/2013', 'status': 'válido'}
{'nome': 'Sofia Campos', 'email': 'sofia.campos@gmail.com', 'cpf': '907.362.514-99', 'celular': '(81) 9407-00665', 'idade': '64', 'data_nascimento': '10/05/1957', 'data_cadastro': '02/11/2015', 'status': 'válido'}
{'nome': 'Ana Carolina da Luz', 'email': 'ana.luz@gmail.com', 'cpf': '673.059.841-75', 'celular': '(41) 9001-12464', 'idade': '49', 'data_nascimento': '22/02/1973', 'data_cadastro': '25/11/2008', 'status': 'válido'}
{'nome': 'Matheus Rezende', 'email': 'matheus.rezende@gmail.com', 'cpf': '175.842.693-46', 'celular': '(31) 9030-55405', 'idade': '30', 'data_nascimento': '27/11/1991', 'data_cadastro': '26/03/2010', 'status': 'válido'}
{'nome': 'Pedro Henrique Costela', 'email': 'pedro.costela@gmail.com', 'cpf': '673.814.502-08', 'celular': '(81) 9776-86244', 'idade': '75', 'data_nascimento': '08/07/1946', 'data_cadastro': '19/10/1989', 'status': 'válido'}
{'nome': 'Igor da Cruz', 'email': 'igor.cruz@gmail.com', 'cpf': '817.035.694-66', 'celular': '(41) 9219-84162', 'idade': '25', 'data_nascimento': '20/01/1997', 'data_cadastro': '21/03/2006', 'status': 'válido'}
